Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0.156402587890625;607.707424465686;-8.465576171875E-05;3;2235;0.00497668161988258;-0.00503374122083187;100 µA
0.153961181640625;607.95156546507;-8.45947265625E-05;3;2236;0.00497668161988258;-0.00503374122083187;100 µA
0.151519775390625;608.195706464453;-8.4503173828125E-05;3;2237;0.00497668161988258;-0.00503374122083187;100 µA
0.149078369140625;608.439847463837;-8.4442138671875E-05;3;2238;0.00497668161988258;-0.00503374122083187;100 µA
0.146636962890625;608.683988463221;-8.4381103515625E-05;3;2239;0.00497668161988258;-0.00503374122083187;100 µA
0.144195556640625;608.928129462604;-8.428955078125E-05;3;2240;0.00497668161988258;-0.00503374122083187;100 µA
0.141754150390625;609.172270461988;-8.4197998046875E-05;3;2241;0.00497668161988258;-0.00503374122083187;100 µA
0.139312744140625;609.416411461371;-8.41064453125E-05;3;2242;0.00497668161988258;-0.00503374122083187;100 µA
0.136871337890625;609.660552460755;-8.4014892578125E-05;3;2243;0.00497668161988258;-0.00503374122083187;100 µA
0.134429931640625;609.904693460139;-8.3892822265625E-05;3;2244;0.00497668161988258;-0.00503374122083187;100 µA
0.131988525390625;610.148834459522;-8.380126953125E-05;3;2245;0.00497668161988258;-0.00503374122083187;100 µA
0.129547119140625;610.392975458906;-8.367919921875E-05;3;2246;0.00497668161988258;-0.00503374122083187;100 µA
0.127105712890625;610.637116458289;-8.355712890625E-05;3;2247;0.00497668161988258;-0.00503374122083187;100 µA
0.124664306640625;610.881257457673;-8.343505859375E-05;3;2248;0.00497668161988258;-0.00503374122083187;100 µA
0.122222900390625;611.125398457057;-8.3343505859375E-05;3;2249;0.00497668161988258;-0.00503374122083187;100 µA
0.119781494140625;611.36953945644;-8.319091796875E-05;3;2250;0.00497668161988258;-0.00503374122083187;100 µA
0.117340087890625;611.613680455824;-8.306884765625E-05;3;2251;0.00497668161988258;-0.00503374122083187;100 µA
0.114898681640625;611.857821455207;-8.28857421875E-05;3;2252;0.00497668161988258;-0.00503374122083187;100 µA
0.112457275390625;612.101962454591;-8.2763671875E-05;3;2253;0.00497668161988258;-0.00503374122083187;100 µA
0.110015869140625;612.346103453975;-8.26416015625E-05;3;2254;0.00497668161988258;-0.00503374122083187;100 µA
0.107574462890625;612.590244453358;-8.2489013671875E-05;3;2255;0.00497668161988258;-0.00503374122083187;100 µA
0.105133056640625;612.834385452742;-8.2366943359375E-05;3;2256;0.00497668161988258;-0.00503374122083187;100 µA
0.102691650390625;613.078526452126;-8.221435546875E-05;3;2257;0.00497668161988258;-0.00503374122083187;100 µA
0.100250244140625;613.322667451509;-8.209228515625E-05;3;2258;0.00497668161988258;-0.00503374122083187;100 µA
0.097808837890625;613.566808450893;-8.1939697265625E-05;3;2259;0.00497668161988258;-0.00503374122083187;100 µA
0.095367431640625;613.810949450276;-8.1787109375E-05;3;2260;0.00497668161988258;-0.00503374122083187;100 µA
0.092926025390625;614.05509044966;-8.1634521484375E-05;3;2261;0.00497668161988258;-0.00503374122083187;100 µA
0.090484619140625;614.299231449044;-8.148193359375E-05;3;2262;0.00497668161988258;-0.00503374122083187;100 µA
0.088043212890625;614.543372448427;-8.1329345703125E-05;3;2263;0.00497668161988258;-0.00503374122083187;100 µA
0.085601806640625;614.787513447811;-8.11767578125E-05;3;2264;0.00497668161988258;-0.00503374122083187;100 µA
0.083160400390625;615.031654447194;-8.10546875E-05;3;2265;0.00497668161988258;-0.00503374122083187;100 µA
0.080718994140625;615.275795446578;-8.087158203125E-05;3;2266;0.00497668161988258;-0.00503374122083187;100 µA
0.078277587890625;615.519936445962;-8.074951171875E-05;3;2267;0.00497668161988258;-0.00503374122083187;100 µA
0.075836181640625;615.764077445345;-8.056640625E-05;3;2268;0.00497668161988258;-0.00503374122083187;100 µA
0.073394775390625;616.008218444729;-8.04443359375E-05;3;2269;0.00497668161988258;-0.00503374122083187;100 µA
0.070953369140625;616.252359444112;-8.0291748046875E-05;3;2270;0.00497668161988258;-0.00503374122083187;100 µA
0.068511962890625;616.496500443496;-8.0169677734375E-05;3;2271;0.00497668161988258;-0.00503374122083187;100 µA
0.066070556640625;616.74064144288;-8.001708984375E-05;3;2272;0.00497668161988258;-0.00503374122083187;100 µA
0.063629150390625;616.984782442263;-7.989501953125E-05;3;2273;0.00497668161988258;-0.00503374122083187;100 µA
0.061187744140625;617.228923441647;-7.977294921875E-05;3;2274;0.00497668161988258;-0.00503374122083187;100 µA
0.058746337890625;617.47306444103;-7.965087890625E-05;3;2275;0.00497668161988258;-0.00503374122083187;100 µA
0.056304931640625;617.717205440414;-7.9498291015625E-05;3;2276;0.00497668161988258;-0.00503374122083187;100 µA
0.053863525390625;617.961346439798;-7.9376220703125E-05;3;2277;0.00497668161988258;-0.00503374122083187;100 µA
0.051422119140625;618.205487439181;-7.9254150390625E-05;3;2278;0.00497668161988258;-0.00503374122083187;100 µA
