Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;Overload
-0.097503662109375;9.19124397679434;-0.000245452880859375;1;1;0.00413117380812764;-0.0035392028093338;10 mA;
-0.095062255859375;9.25227897664024;-0.000221466064453125;1;2;0.00413117380812764;-0.0035392028093338;10 mA;
-0.092620849609375;9.31331397648614;-0.000204193115234375;1;3;0.00413117380812764;-0.0035392028093338;10 mA;
-0.090179443359375;9.37434897633204;-0.000190216064453125;1;4;0.00413117380812764;-0.0035392028093338;10 mA;
-0.087738037109375;9.43538397617795;-0.000179443359375;1;5;0.00413117380812764;-0.0035392028093338;1 mA;
-0.085296630859375;9.49641897602385;-0.0001708984375;1;6;0.00413117380812764;-0.0035392028093338;1 mA;
-0.082855224609375;9.55745397586975;-0.0001622314453125;1;7;0.00413117380812764;-0.0035392028093338;1 mA;
-0.080413818359375;9.61848897571565;-0.000154205322265625;1;8;0.00413117380812764;-0.0035392028093338;1 mA;
-0.077972412109375;9.67952397556155;-0.0001468505859375;1;9;0.00413117380812764;-0.0035392028093338;1 mA;
-0.075531005859375;9.74055897540745;-0.000139862060546875;1;10;0.00413117380812764;-0.0035392028093338;100 µA;
-0.073089599609375;9.80159397525335;-0.000133392333984375;1;11;0.00413117380812764;-0.0035392028093338;100 µA;
